scale,run_id,config,workload,throughput_ops_s,waf,raf,saf,bloom_fpr,p50_us,p99_us,p999_us,ahlc_switches,elapsed_s,outlier
3000000,2,Baseline,RSW(25R/25W/50S),58318.1821,50.6152,0.4297,0.7352,0.0012,0.8000,6.4000,6.4000,0,51.4419,no
3000000,2,CASCADE,RSW(25R/25W/50S),71597.3302,27.7987,0.4915,0.7488,0.0011,0.8000,3.2000,6.4000,106,41.9010,no
3000000,2,Baseline,RS(47R/47W/6S),107864.0230,40.7472,0.4639,0.6507,0.0012,0.8000,3.2000,6.4000,0,27.8128,no
3000000,2,CASCADE,RS(47R/47W/6S),128868.9684,26.7070,0.5293,0.6482,0.0011,0.8000,3.2000,6.4000,132,23.2795,no
3000000,2,Baseline,R(95R/5W),591325.8704,39.1214,0.3449,0.8720,0.0011,0.4000,3.2000,6.4000,0,5.0733,no
3000000,2,CASCADE,R(95R/5W),689463.7407,29.0778,0.3869,0.8848,0.0012,0.4000,3.2000,6.4000,83,4.3512,no
3000000,3,Baseline,A(50R/50U),123775.3699,39.5978,0.4670,0.6461,0.0012,0.8000,3.2000,6.4000,0,24.2375,no
3000000,3,CASCADE,A(50R/50U),151328.2840,27.2847,0.5315,0.6410,0.0011,0.4000,3.2000,6.4000,135,19.8244,no
3000000,3,Baseline,B(95R/5U),598096.5428,39.1244,0.3420,0.8722,0.0012,0.4000,3.2000,6.4000,0,5.0159,no
3000000,3,CASCADE,B(95R/5U),698451.1206,29.0800,0.3848,0.8849,0.0012,0.4000,3.2000,6.4000,83,4.2952,no
3000000,3,Baseline,C(100R),1394471.4014,34.5238,0.2278,0.9526,0.0018,0.2000,1.6000,3.2000,0,2.1514,no
3000000,3,CASCADE,C(100R),1249975.0219,26.5849,0.2569,0.9260,0.0015,0.4000,3.2000,3.2000,79,2.4000,no
3000000,3,Baseline,D(95R/5I),423009.0982,44.2935,0.2577,0.9153,0.0014,0.4000,3.2000,6.4000,0,7.0920,no
3000000,3,CASCADE,D(95R/5I),539839.8511,29.5856,0.2664,0.9257,0.0014,0.4000,3.2000,6.4000,86,5.5572,no
3000000,3,Baseline,E(95Scan/5I),49489.9014,38.9503,0.0000,0.6093,0.0000,0.0000,0.0000,0.0000,0,60.6184,no
3000000,3,CASCADE,E(95Scan/5I),56496.0396,28.9134,0.0000,0.6329,0.0000,0.0000,0.0000,0.0000,141,53.1011,no
3000000,3,Baseline,F(50R/50RMW),124927.1395,39.5978,0.4670,0.6461,0.0012,0.8000,3.2000,6.4000,0,24.0140,no
3000000,3,CASCADE,F(50R/50RMW),151150.4686,27.2847,0.5314,0.6410,0.0011,0.4000,3.2000,6.4000,135,19.8478,no
3000000,3,Baseline,W(1R/99W),66710.5610,34.7382,0.5085,0.4820,0.0012,1.6000,52428.8000,104857.6000,0,44.9704,no
3000000,3,CASCADE,W(1R/99W),75517.7616,26.6536,0.5721,0.5131,0.0011,1.6000,52428.8000,104857.6000,192,39.7258,no
3000000,3,Baseline,RW(50R/50W),123649.2052,39.5978,0.4670,0.6461,0.0012,0.8000,3.2000,6.4000,0,24.2622,no
3000000,3,CASCADE,RW(50R/50W),150765.5539,27.2847,0.5314,0.6410,0.0011,0.4000,3.2000,6.4000,135,19.8984,no
3000000,3,Baseline,RSW(25R/25W/50S),58472.0183,50.6048,0.4295,0.7351,0.0012,0.8000,6.4000,6.4000,0,51.3066,no
3000000,3,CASCADE,RSW(25R/25W/50S),71878.1016,27.7917,0.4901,0.7486,0.0011,0.8000,3.2000,6.4000,106,41.7373,no
3000000,3,Baseline,RS(47R/47W/6S),107979.7011,40.7244,0.4646,0.6505,0.0012,0.8000,3.2000,6.4000,0,27.7830,no
3000000,3,CASCADE,RS(47R/47W/6S),130001.4808,26.6936,0.5295,0.6479,0.0011,0.8000,3.2000,6.4000,132,23.0767,no
3000000,3,Baseline,R(95R/5W),599164.1062,39.1244,0.3420,0.8722,0.0012,0.4000,3.2000,6.4000,0,5.0070,no
3000000,3,CASCADE,R(95R/5W),713161.8052,29.0800,0.3848,0.8849,0.0012,0.4000,3.2000,6.4000,83,4.2066,no
