scale,run_id,config,workload,throughput_ops_s,waf,raf,saf,bloom_fpr,p50_us,p99_us,p999_us,ahlc_switches,elapsed_s,outlier
1000000,2,CASCADE,E(95Scan/5I),91308.4304,12.1464,0.0000,0.6219,0.0000,0.0000,0.0000,0.0000,44,10.9519,no
1000000,2,Baseline,F(50R/50RMW),417097.2181,11.0151,0.4184,0.6593,0.0012,0.4000,3.2000,6.4000,0,2.3975,no
1000000,2,CASCADE,F(50R/50RMW),382538.8730,12.4343,0.5068,0.6526,0.0011,0.4000,3.2000,6.4000,43,2.6141,no
1000000,2,Baseline,W(1R/99W),197580.3227,18.5437,0.4624,0.4906,0.0014,0.8000,13107.2000,52428.8000,0,5.0612,no
1000000,2,CASCADE,W(1R/99W),200408.5177,16.3965,0.5469,0.5091,0.0016,0.8000,13107.2000,52428.8000,58,4.9898,no
1000000,2,Baseline,RW(50R/50W),422264.9395,11.0151,0.4184,0.6593,0.0012,0.4000,3.2000,6.4000,0,2.3682,no
1000000,2,CASCADE,RW(50R/50W),381115.1232,12.4343,0.5068,0.6526,0.0011,0.4000,3.2000,6.4000,43,2.6239,no
1000000,2,Baseline,RSW(25R/25W/50S),87389.8557,13.2383,0.3735,0.7689,0.0014,0.8000,3.2000,3.2000,0,11.4430,no
1000000,2,CASCADE,RSW(25R/25W/50S),95558.0421,11.4163,0.4543,0.7792,0.0011,0.4000,3.2000,3.2000,35,10.4648,no
1000000,2,Baseline,RS(47R/47W/6S),277775.3536,11.2618,0.4151,0.6660,0.0013,0.4000,3.2000,3.2000,0,3.6000,no
1000000,2,CASCADE,RS(47R/47W/6S),276881.7640,11.7541,0.5063,0.6556,0.0011,0.4000,3.2000,6.4000,42,3.6116,no
1000000,2,Baseline,R(95R/5W),1070283.6065,16.8437,0.2695,0.9004,0.0014,0.2000,1.6000,3.2000,0,0.9343,no
1000000,2,CASCADE,R(95R/5W),1282743.2233,12.2182,0.2798,0.9074,0.0013,0.2000,1.6000,3.2000,28,0.7796,no
1000000,3,Baseline,A(50R/50U),414254.8549,11.0072,0.4209,0.6590,0.0012,0.4000,3.2000,6.4000,0,2.4140,no
1000000,3,CASCADE,A(50R/50U),382134.3163,12.4261,0.5101,0.6524,0.0011,0.4000,3.2000,6.4000,43,2.6169,no
1000000,3,Baseline,B(95R/5U),1043700.7045,16.8348,0.2722,0.9000,0.0014,0.2000,3.2000,3.2000,0,0.9581,no
1000000,3,CASCADE,B(95R/5U),1347200.8204,12.2119,0.2813,0.9069,0.0015,0.2000,1.6000,3.2000,28,0.7423,no
1000000,3,Baseline,C(100R),1559338.0766,16.2924,0.2168,0.9425,0.0011,0.2000,1.6000,3.2000,0,0.6413,no
1000000,3,CASCADE,C(100R),1698058.9427,12.7749,0.2359,0.9473,0.0013,0.2000,1.6000,3.2000,27,0.5889,no
1000000,3,Baseline,D(95R/5I),865865.3372,16.9806,0.2595,0.9389,0.0015,0.4000,3.2000,3.2000,0,1.1549,no
1000000,3,CASCADE,D(95R/5I),1001122.5086,12.8288,0.2914,0.9484,0.0015,0.2000,1.6000,3.2000,29,0.9989,no
1000000,3,Baseline,E(95Scan/5I),82399.7663,10.6362,0.0000,0.6446,0.0000,0.0000,0.0000,0.0000,0,12.1360,no
1000000,3,CASCADE,E(95Scan/5I),91114.6037,12.1516,0.0000,0.6222,0.0000,0.0000,0.0000,0.0000,44,10.9752,no
1000000,3,Baseline,F(50R/50RMW),419042.9310,11.0072,0.4209,0.6590,0.0012,0.4000,3.2000,6.4000,0,2.3864,no
1000000,3,CASCADE,F(50R/50RMW),384327.2071,12.4261,0.5101,0.6524,0.0011,0.4000,3.2000,6.4000,43,2.6019,no
1000000,3,Baseline,W(1R/99W),198719.7201,18.5382,0.4679,0.4905,0.0013,0.8000,13107.2000,52428.8000,0,5.0322,no
1000000,3,CASCADE,W(1R/99W),198614.2304,16.3930,0.5596,0.5089,0.0011,0.8000,13107.2000,52428.8000,58,5.0349,no
1000000,3,Baseline,RW(50R/50W),419875.9477,11.0072,0.4209,0.6590,0.0012,0.4000,3.2000,6.4000,0,2.3817,no
1000000,3,CASCADE,RW(50R/50W),375450.1179,12.4261,0.5101,0.6524,0.0011,0.4000,3.2000,6.4000,43,2.6635,no
1000000,3,Baseline,RSW(25R/25W/50S),86268.6077,13.2345,0.3759,0.7689,0.0013,0.8000,3.2000,6.4000,0,11.5917,no
1000000,3,CASCADE,RSW(25R/25W/50S),96425.5119,11.4126,0.4538,0.7790,0.0012,0.4000,3.2000,3.2000,35,10.3707,no
1000000,3,Baseline,RS(47R/47W/6S),280135.2587,11.2589,0.4153,0.6659,0.0012,0.4000,3.2000,3.2000,0,3.5697,no
1000000,3,CASCADE,RS(47R/47W/6S),275816.2169,11.7527,0.5076,0.6556,0.0011,0.4000,3.2000,6.4000,42,3.6256,no
1000000,3,Baseline,R(95R/5W),1099444.5290,16.8348,0.2722,0.9000,0.0014,0.2000,1.6000,3.2000,0,0.9096,no
1000000,3,CASCADE,R(95R/5W),1292601.5907,12.2119,0.2813,0.9069,0.0015,0.2000,1.6000,3.2000,28,0.7736,no
1000000,4,Baseline,A(50R/50U),417601.8120,11.1165,0.4200,0.6589,0.0013,0.4000,3.2000,6.4000,0,2.3946,no
1000000,4,CASCADE,A(50R/50U),382153.4894,12.4190,0.5098,0.6519,0.0011,0.4000,3.2000,6.4000,43,2.6167,no
1000000,4,Baseline,B(95R/5U),1071001.2228,16.8425,0.2705,0.9003,0.0013,0.2000,3.2000,3.2000,0,0.9337,no
1000000,4,CASCADE,B(95R/5U),1288785.2544,12.2166,0.2768,0.9072,0.0013,0.2000,1.6000,3.2000,28,0.7759,no
1000000,4,Baseline,C(100R),1639813.1333,16.2924,0.2166,0.9425,0.0010,0.2000,1.6000,3.2000,0,0.6098,no
1000000,4,CASCADE,C(100R),1676614.9312,12.7749,0.2349,0.9473,0.0013,0.2000,1.6000,3.2000,27,0.5964,no
1000000,4,Baseline,D(95R/5I),876833.7245,16.9890,0.2591,0.9394,0.0016,0.4000,3.2000,3.2000,0,1.1405,no
1000000,4,CASCADE,D(95R/5I),974620.0803,12.8349,0.2899,0.9488,0.0015,0.2000,1.6000,3.2000,29,1.0260,no
1000000,4,Baseline,E(95Scan/5I),82605.5239,10.6432,0.0000,0.6452,0.0000,0.0000,0.0000,0.0000,0,12.1057,no
1000000,4,CASCADE,E(95Scan/5I),91004.5833,12.1578,0.0000,0.6225,0.0000,0.0000,0.0000,0.0000,44,10.9885,no
1000000,4,Baseline,F(50R/50RMW),410431.9488,11.1165,0.4200,0.6589,0.0013,0.4000,3.2000,6.4000,0,2.4365,no
1000000,4,CASCADE,F(50R/50RMW),373704.7278,12.4190,0.5098,0.6519,0.0011,0.4000,3.2000,6.4000,43,2.6759,no
1000000,4,Baseline,W(1R/99W),196062.8361,18.5440,0.4743,0.4906,0.0015,0.8000,13107.2000,52428.8000,0,5.1004,no
1000000,4,CASCADE,W(1R/99W),198380.0172,16.3986,0.5743,0.5091,0.0014,0.8000,13107.2000,52428.8000,58,5.0408,no
1000000,4,Baseline,RW(50R/50W),417135.0892,11.1165,0.4200,0.6589,0.0013,0.4000,3.2000,6.4000,0,2.3973,no
1000000,4,CASCADE,RW(50R/50W),377271.5521,12.4190,0.5098,0.6519,0.0011,0.4000,3.2000,6.4000,43,2.6506,no
1000000,4,Baseline,RSW(25R/25W/50S),85704.2442,13.2451,0.3770,0.7695,0.0013,0.8000,3.2000,6.4000,0,11.6680,no
1000000,4,CASCADE,RSW(25R/25W/50S),95020.4693,11.4219,0.4582,0.7797,0.0012,0.4000,3.2000,3.2000,35,10.5240,no
1000000,4,Baseline,RS(47R/47W/6S),279474.2251,11.2480,0.4154,0.6651,0.0013,0.4000,3.2000,3.2000,0,3.5781,no
1000000,4,CASCADE,RS(47R/47W/6S),276538.7943,11.7388,0.5061,0.6546,0.0011,0.4000,3.2000,6.4000,42,3.6161,no
1000000,4,Baseline,R(95R/5W),1063064.6261,16.8425,0.2705,0.9003,0.0013,0.2000,3.2000,3.2000,0,0.9407,no
1000000,4,CASCADE,R(95R/5W),1308249.0395,12.2166,0.2768,0.9072,0.0013,0.2000,1.6000,3.2000,28,0.7644,no
1000000,5,Baseline,A(50R/50U),419661.2411,11.1159,0.4194,0.6587,0.0012,0.4000,3.2000,6.4000,0,2.3829,no
1000000,5,CASCADE,A(50R/50U),382013.6574,12.4185,0.5079,0.6517,0.0011,0.4000,3.2000,6.4000,43,2.6177,no
1000000,5,Baseline,B(95R/5U),1082715.5907,16.8457,0.2662,0.9007,0.0014,0.2000,1.6000,3.2000,0,0.9236,no
1000000,5,CASCADE,B(95R/5U),1316061.7773,12.2199,0.2740,0.9076,0.0014,0.2000,1.6000,3.2000,28,0.7598,no
1000000,5,Baseline,C(100R),1636813.1267,16.2924,0.2172,0.9425,0.0011,0.2000,1.6000,3.2000,0,0.6109,no
1000000,5,CASCADE,C(100R),1709394.4043,12.7749,0.2354,0.9473,0.0013,0.2000,1.6000,3.2000,27,0.5850,no
1000000,5,Baseline,D(95R/5I),859380.5926,16.9915,0.2586,0.9395,0.0015,0.4000,3.2000,3.2000,0,1.1636,no
1000000,5,CASCADE,D(95R/5I),989542.8408,12.8369,0.2888,0.9490,0.0014,0.2000,1.6000,6.4000,29,1.0106,no
1000000,5,Baseline,E(95Scan/5I),81867.9329,10.6431,0.0000,0.6453,0.0000,0.0000,0.0000,0.0000,0,12.2148,no
1000000,5,CASCADE,E(95Scan/5I),91942.0871,12.1593,0.0000,0.6228,0.0000,0.0000,0.0000,0.0000,44,10.8764,no
1000000,5,Baseline,F(50R/50RMW),412876.4821,11.1159,0.4195,0.6587,0.0012,0.4000,3.2000,6.4000,0,2.4220,no
1000000,5,CASCADE,F(50R/50RMW),382758.2588,12.4185,0.5079,0.6517,0.0011,0.4000,3.2000,6.4000,43,2.6126,no
1000000,5,Baseline,W(1R/99W),198724.7353,18.5412,0.4554,0.4906,0.0012,0.8000,13107.2000,52428.8000,0,5.0321,no
1000000,5,CASCADE,W(1R/99W),199300.2402,16.3947,0.5497,0.5090,0.0012,0.8000,13107.2000,52428.8000,58,5.0176,no
1000000,5,Baseline,RW(50R/50W),417653.6853,11.1159,0.4194,0.6587,0.0012,0.4000,3.2000,6.4000,0,2.3943,no
1000000,5,CASCADE,RW(50R/50W),381835.6882,12.4185,0.5079,0.6517,0.0011,0.4000,3.2000,6.4000,43,2.6189,no
1000000,5,Baseline,RSW(25R/25W/50S),85891.2109,13.2420,0.3740,0.7693,0.0013,0.8000,3.2000,6.4000,0,11.6426,no
1000000,5,CASCADE,RSW(25R/25W/50S),94942.7577,11.4197,0.4548,0.7796,0.0012,0.4000,3.2000,6.4000,35,10.5327,no
1000000,5,Baseline,RS(47R/47W/6S),273908.2124,11.2534,0.4168,0.6655,0.0012,0.4000,3.2000,3.2000,0,3.6509,no
1000000,5,CASCADE,RS(47R/47W/6S),268231.1127,11.7450,0.5085,0.6550,0.0011,0.4000,3.2000,3.2000,42,3.7281,no
1000000,5,Baseline,R(95R/5W),1101281.4098,16.8457,0.2662,0.9007,0.0014,0.2000,1.6000,3.2000,0,0.9080,no
1000000,5,CASCADE,R(95R/5W),1280984.1385,12.2199,0.2740,0.9076,0.0014,0.2000,1.6000,3.2000,28,0.7806,no
